      Lon      Lat    Year  FireRT
   -71.75    43.25    2014   130.0
   -71.25    47.75    1901  1000.0
   -71.25    47.75    1902  1000.0
   -71.25    47.75    1903  1000.0
   -71.25    47.75    1904  1000.0
   -71.25    47.75    1905  1000.0
   -71.25    47.75    1906   781.8
   -71.25    47.75    1907  1000.0
   -71.25    47.75    1908   444.4
   -71.25    47.75    1909   976.6
   -71.25    47.75    1910  1000.0
   -71.25    47.75    1911  1000.0
   -71.25    47.75    1912  1000.0
   -71.25    47.75    1913   588.4
   -71.25    47.75    1914   337.0
   -71.25    47.75    1915   338.3
   -71.25    47.75    1916   299.3
   -71.25    47.75    1917  1000.0
   -71.25    47.75    1918   881.8
   -71.25    47.75    1919   861.2
   -71.25    47.75    1920   536.5
   -71.25    47.75    1921   151.5
   -71.25    47.75    1922   358.0
   -71.25    47.75    1923   318.3
   -71.25    47.75    1924  1000.0
   -71.25    47.75    1925   593.5
   -71.25    47.75    1926  1000.0
   -71.25    47.75    1927  1000.0
   -71.25    47.75    1928  1000.0
   -71.25    47.75    1929  1000.0
   -71.25    47.75    1930  1000.0
   -71.25    47.75    1931  1000.0
   -71.25    47.75    1932   407.0
   -71.25    47.75    1933   503.6
   -71.25    47.75    1934  1000.0
   -71.25    47.75    1935  1000.0
   -71.25    47.75    1936  1000.0
   -71.25    47.75    1937  1000.0
   -71.25    47.75    1938  1000.0
   -71.25    47.75    1939  1000.0
   -71.25    47.75    1940   367.1
   -71.25    47.75    1941  1000.0
   -71.25    47.75    1942  1000.0
   -71.25    47.75    1943  1000.0
   -71.25    47.75    1944   268.7
   -71.25    47.75    1945   998.3
   -71.25    47.75    1946   350.1
   -71.25    47.75    1947   170.8
   -71.25    47.75    1948  1000.0
   -71.25    47.75    1949  1000.0
   -71.25    47.75    1950  1000.0
   -71.25    47.75    1951   414.6
   -71.25    47.75    1952  1000.0
   -71.25    47.75    1953   118.5
   -71.25    47.75    1954  1000.0
   -71.25    47.75    1955   396.6
   -71.25    47.75    1956  1000.0
   -71.25    47.75    1957  1000.0
   -71.25    47.75    1958  1000.0
   -71.25    47.75    1959  1000.0
   -71.25    47.75    1960   209.0
   -71.25    47.75    1961  1000.0
   -71.25    47.75    1962   344.0
   -71.25    47.75    1963   375.3
   -71.25    47.75    1964  1000.0
   -71.25    47.75    1965   539.6
   -71.25    47.75    1966   887.7
   -71.25    47.75    1967   927.9
   -71.25    47.75    1968   752.7
   -71.25    47.75    1969  1000.0
   -71.25    47.75    1970   425.4
   -71.25    47.75    1971   789.5
   -71.25    47.75    1972  1000.0
   -71.25    47.75    1973   608.3
   -71.25    47.75    1974   773.9
   -71.25    47.75    1975   952.5
   -71.25    47.75    1976   945.1
   -71.25    47.75    1977  1000.0
   -71.25    47.75    1978   920.0
   -71.25    47.75    1979   815.0
   -71.25    47.75    1980   444.8
   -71.25    47.75    1981   223.1
   -71.25    47.75    1982  1000.0
   -71.25    47.75    1983   119.5
   -71.25    47.75    1984  1000.0
   -71.25    47.75    1985   932.0
   -71.25    47.75    1986  1000.0
   -71.25    47.75    1987   901.5
   -71.25    47.75    1988   556.5
   -71.25    47.75    1989   388.5
   -71.25    47.75    1990   588.4
   -71.25    47.75    1991   368.7
   -71.25    47.75    1992  1000.0
   -71.25    47.75    1993  1000.0
   -71.25    47.75    1994  1000.0
   -71.25    47.75    1995   265.6
   -71.25    47.75    1996   598.5
   -71.25    47.75    1997   697.4
   -71.25    47.75    1998  1000.0
   -71.25    47.75    1999   614.4
   -71.25    47.75    2000  1000.0
   -71.25    47.75    2001   928.2
   -71.25    47.75    2002   185.3
   -71.25    47.75    2003  1000.0
   -71.25    47.75    2004   538.6
   -71.25    47.75    2005   481.0
   -71.25    47.75    2006   834.3
   -71.25    47.75    2007   595.4
   -71.25    47.75    2008   279.8
   -71.25    47.75    2009   489.1
   -71.25    47.75    2010   620.8
   -71.25    47.75    2011  1000.0
   -71.25    47.75    2012   310.7
   -71.25    47.75    2013   984.5
   -71.25    47.75    2014   485.3
   -67.25    46.25    1901   848.6
   -67.25    46.25    1902  1000.0
   -67.25    46.25    1903   554.8
   -67.25    46.25    1904  1000.0
   -67.25    46.25    1905   747.1
   -67.25    46.25    1906   536.9
   -67.25    46.25    1907  1000.0
   -67.25    46.25    1908   567.6
   -67.25    46.25    1909   842.1
   -67.25    46.25    1910   740.4
   -67.25    46.25    1911   544.3
   -67.25    46.25    1912   495.4
   -67.25    46.25    1913   546.7
   -67.25    46.25    1914   506.5
   -67.25    46.25    1915   837.6
   -67.25    46.25    1916   343.3
   -67.25    46.25    1917   872.3
   -67.25    46.25    1918   854.3
   -67.25    46.25    1919   471.2
   -67.25    46.25    1920  1000.0
   -67.25    46.25    1921   148.5
   -67.25    46.25    1922   665.0
   -67.25    46.25    1923   496.0
   -67.25    46.25    1924   229.7
   -67.25    46.25    1925   540.4
   -67.25    46.25    1926   715.0
   -67.25    46.25    1927  1000.0
   -67.25    46.25    1928  1000.0
   -67.25    46.25    1929   684.7
   -67.25    46.25    1930  1000.0
   -67.25    46.25    1931  1000.0
   -67.25    46.25    1932   852.8
   -67.25    46.25    1933   662.2
   -67.25    46.25    1934   517.2
   -67.25    46.25    1935   386.0
   -67.25    46.25    1936   745.7
   -67.25    46.25    1937   301.7
   -67.25    46.25    1938  1000.0
   -67.25    46.25    1939   710.2
   -67.25    46.25    1940   447.8
   -67.25    46.25    1941   937.4
   -67.25    46.25    1942   310.3
   -67.25    46.25    1943  1000.0
   -67.25    46.25    1944   381.7
   -67.25    46.25    1945   491.3
   -67.25    46.25    1946   308.8
   -67.25    46.25    1947   944.5
   -67.25    46.25    1948   318.6
   -67.25    46.25    1949   904.3
   -67.25    46.25    1950   548.0
   -67.25    46.25    1951  1000.0
   -67.25    46.25    1952   305.2
   -67.25    46.25    1953   294.2
   -67.25    46.25    1954  1000.0
   -67.25    46.25    1955   648.1
   -67.25    46.25    1956   964.8
   -67.25    46.25    1957   270.6
   -67.25    46.25    1958  1000.0
   -67.25    46.25    1959   250.8
   -67.25    46.25    1960   182.2
   -67.25    46.25    1961   726.1
   -67.25    46.25    1962   677.7
   -67.25    46.25    1963   694.7
   -67.25    46.25    1964   568.3
   -67.25    46.25    1965   217.6
   -67.25    46.25    1966   220.4
   -67.25    46.25    1967   185.6
   -67.25    46.25    1968   295.3
   -67.25    46.25    1969   693.1
   -67.25    46.25    1970   461.9
   -67.25    46.25    1971   573.0
   -67.25    46.25    1972  1000.0
   -67.25    46.25    1973   799.7
   -67.25    46.25    1974   714.5
   -67.25    46.25    1975   542.7
   -67.25    46.25    1976  1000.0
   -67.25    46.25    1977   840.8
   -67.25    46.25    1978   439.2
   -67.25    46.25    1979   614.2
   -67.25    46.25    1980   688.4
   -67.25    46.25    1981   775.2
   -67.25    46.25    1982  1000.0
   -67.25    46.25    1983   276.8
   -67.25    46.25    1984   671.7
   -67.25    46.25    1985   896.6
   -67.25    46.25    1986   456.8
   -67.25    46.25    1987   271.9
   -67.25    46.25    1988   595.0
   -67.25    46.25    1989   668.6
   -67.25    46.25    1990   981.5
   -67.25    46.25    1991   307.3
   -67.25    46.25    1992   461.4
   -67.25    46.25    1993   676.6
   -67.25    46.25    1994   444.4
   -67.25    46.25    1995   123.6
   -67.25    46.25    1996   450.9
   -67.25    46.25    1997   615.5
   -67.25    46.25    1998   819.2
   -67.25    46.25    1999   260.7
   -67.25    46.25    2000   304.5
   -67.25    46.25    2001   180.2
   -67.25    46.25    2002   199.1
   -67.25    46.25    2003   753.4
   -67.25    46.25    2004   848.1
   -67.25    46.25    2005   705.2
   -67.25    46.25    2006   870.6
   -67.25    46.25    2007   540.7
   -67.25    46.25    2008   756.1
   -67.25    46.25    2009   525.5
   -67.25    46.25    2010   286.1
   -67.25    46.25    2011   909.1
   -67.25    46.25    2012   153.9
   -67.25    46.25    2013   896.4
   -67.25    46.25    2014   527.7
   -71.25    42.25    1901   302.7
   -71.25    42.25    1902   314.7
   -71.25    42.25    1903   125.9
   -71.25    42.25    1904   149.7
   -71.25    42.25    1905   128.7
   -71.25    42.25    1906   120.8
   -71.25    42.25    1907   306.3
   -71.25    42.25    1908   295.1
   -71.25    42.25    1909   116.3
   -71.25    42.25    1910   107.0
   -71.25    42.25    1911   118.7
   -71.25    42.25    1912   119.4
   -71.25    42.25    1913   115.5
   -71.25    42.25    1914   105.7
   -71.25    42.25    1915   130.2
   -71.25    42.25    1916   228.6
   -71.25    42.25    1917   135.0
   -71.25    42.25    1918   154.1
   -71.25    42.25    1919   118.7
   -71.25    42.25    1920   136.7
   -71.25    42.25    1921   119.0
   -71.25    42.25    1922   715.4
   -71.25    42.25    1923    99.4
   -71.25    42.25    1924   120.7
   -71.25    42.25    1925   120.6
   -71.25    42.25    1926   110.4
   -71.25    42.25    1927   119.7
   -71.25    42.25    1928   137.5
   -71.25    42.25    1929   100.9
   -71.25    42.25    1930   111.2
   -71.25    42.25    1931   157.0
   -71.25    42.25    1932   117.8
   -71.25    42.25    1933   124.1
   -71.25    42.25    1934   119.0
   -71.25    42.25    1935   117.5
   -71.25    42.25    1936   118.6
   -71.25    42.25    1937   117.8
   -71.25    42.25    1938   941.4
   -71.25    42.25    1939   115.6
   -71.25    42.25    1940   121.0
   -71.25    42.25    1941    97.5
   -71.25    42.25    1942   119.7
   -71.25    42.25    1943   116.1
   -71.25    42.25    1944   117.4
   -71.25    42.25    1945   123.5
   -71.25    42.25    1946   123.3
   -71.25    42.25    1947   119.6
   -71.25    42.25    1948   134.6
   -71.25    42.25    1949   294.2
   -71.25    42.25    1950   114.6
   -71.25    42.25    1951   181.2
   -71.25    42.25    1952   131.4
   -71.25    42.25    1953   111.0
   -71.25    42.25    1954   184.6
   -71.25    42.25    1955   296.3
   -71.25    42.25    1956   294.8
   -71.25    42.25    1957   110.4
   -71.25    42.25    1958   133.4
   -71.25    42.25    1959   146.7
   -71.25    42.25    1960   146.3
   -71.25    42.25    1961   124.3
   -71.25    42.25    1962   122.9
   -71.25    42.25    1963   102.1
   -71.25    42.25    1964    79.6
   -71.25    42.25    1965   117.8
   -71.25    42.25    1966   299.7
   -71.25    42.25    1967   471.2
   -71.25    42.25    1968   293.9
   -71.25    42.25    1969   120.7
   -71.25    42.25    1970   123.6
   -71.25    42.25    1971   142.1
   -71.25    42.25    1972   878.7
   -71.25    42.25    1973   119.0
   -71.25    42.25    1974   119.6
   -71.25    42.25    1975   119.2
   -71.25    42.25    1976   124.0
   -71.25    42.25    1977   118.8
   -71.25    42.25    1978   117.2
   -71.25    42.25    1979   133.9
   -71.25    42.25    1980   116.1
   -71.25    42.25    1981   301.8
   -71.25    42.25    1982   346.9
   -71.25    42.25    1983   113.7
   -71.25    42.25    1984   119.0
   -71.25    42.25    1985   118.9
   -71.25    42.25    1986   122.0
   -71.25    42.25    1987   117.9
   -71.25    42.25    1988   118.6
   -71.25    42.25    1989   124.8
   -71.25    42.25    1990   121.6
   -71.25    42.25    1991   120.0
   -71.25    42.25    1992   118.5
   -71.25    42.25    1993   113.3
   -71.25    42.25    1994   122.4
   -71.25    42.25    1995   116.3
   -71.25    42.25    1996   118.6
   -71.25    42.25    1997   100.2
   -71.25    42.25    1998   118.9
   -71.25    42.25    1999   118.5
   -71.25    42.25    2000   149.4
   -71.25    42.25    2001    78.6
   -71.25    42.25    2002   129.8
   -71.25    42.25    2003   129.6
   -71.25    42.25    2004   130.8
   -71.25    42.25    2005   115.9
   -71.25    42.25    2006   272.3
   -71.25    42.25    2007   116.1
   -71.25    42.25    2008   145.4
   -71.25    42.25    2009   312.3
   -71.25    42.25    2010    96.1
   -71.25    42.25    2011   165.3
   -71.25    42.25    2012   137.4
   -71.25    42.25    2013   117.0
   -71.25    42.25    2014   120.6
   -73.25    46.75    1901   343.1
   -73.25    46.75    1902   999.1
   -73.25    46.75    1903   595.1
   -73.25    46.75    1904   266.9
   -73.25    46.75    1905   737.9
   -73.25    46.75    1906   155.8
   -73.25    46.75    1907   337.6
   -73.25    46.75    1908   160.4
   -73.25    46.75    1909   262.6
   -73.25    46.75    1910   978.5
   -73.25    46.75    1911   197.3
   -73.25    46.75    1912   352.2
   -73.25    46.75    1913   119.5
   -73.25    46.75    1914   142.5
   -73.25    46.75    1915   119.6
   -73.25    46.75    1916   128.1
   -73.25    46.75    1917   603.2
   -73.25    46.75    1918  1000.0
   -73.25    46.75    1919   120.7
   -73.25    46.75    1920   306.7
   -73.25    46.75    1921   117.9
   -73.25    46.75    1922   118.8
   -73.25    46.75    1923   154.4
   -73.25    46.75    1924   203.1
   -73.25    46.75    1925   514.7
   -73.25    46.75    1926   244.9
   -73.25    46.75    1927  1000.0
   -73.25    46.75    1928   269.4
   -73.25    46.75    1929  1000.0
   -73.25    46.75    1930  1000.0
   -73.25    46.75    1931   455.8
   -73.25    46.75    1932   306.8
   -73.25    46.75    1933   113.0
   -73.25    46.75    1934   119.5
   -73.25    46.75    1935   378.0
   -73.25    46.75    1936   592.9
   -73.25    46.75    1937   124.7
   -73.25    46.75    1938   816.9
   -73.25    46.75    1939  1000.0
   -73.25    46.75    1940   296.3
   -73.25    46.75    1941   235.1
   -73.25    46.75    1942   133.4
   -73.25    46.75    1943   170.8
   -73.25    46.75    1944   162.9
   -73.25    46.75    1945   120.7
   -73.25    46.75    1946   125.1
   -73.25    46.75    1947   221.7
   -73.25    46.75    1948   118.1
   -73.25    46.75    1949   139.7
   -73.25    46.75    1950   135.7
   -73.25    46.75    1951   143.9
   -73.25    46.75    1952   608.7
   -73.25    46.75    1953   118.3
   -73.25    46.75    1954  1000.0
   -73.25    46.75    1955   123.4
   -73.25    46.75    1956   348.6
   -73.25    46.75    1957   538.8
   -73.25    46.75    1958  1000.0
   -73.25    46.75    1959  1000.0
   -73.25    46.75    1960   206.3
   -73.25    46.75    1961   748.6
   -73.25    46.75    1962   339.7
   -73.25    46.75    1963   141.9
   -73.25    46.75    1964   241.1
   -73.25    46.75    1965   866.1
   -73.25    46.75    1966   174.5
   -73.25    46.75    1967   747.7
   -73.25    46.75    1968   137.8
   -73.25    46.75    1969   595.8
   -73.25    46.75    1970   327.8
   -73.25    46.75    1971   531.3
   -73.25    46.75    1972  1000.0
   -73.25    46.75    1973   342.9
   -73.25    46.75    1974   954.6
   -73.25    46.75    1975   118.9
   -73.25    46.75    1976   625.6
   -73.25    46.75    1977   647.6
   -73.25    46.75    1978   988.3
   -73.25    46.75    1979   173.2
   -73.25    46.75    1980   175.7
   -73.25    46.75    1981   172.2
   -73.25    46.75    1982   203.9
   -73.25    46.75    1983   129.2
   -73.25    46.75    1984  1000.0
   -73.25    46.75    1985   712.3
   -73.25    46.75    1986  1000.0
   -73.25    46.75    1987   440.8
   -73.25    46.75    1988   144.5
   -73.25    46.75    1989   277.3
   -73.25    46.75    1990   298.2
   -73.25    46.75    1991   140.6
   -73.25    46.75    1992   939.2
   -73.25    46.75    1993   919.1
   -73.25    46.75    1994  1000.0
   -73.25    46.75    1995   128.8
   -73.25    46.75    1996   208.3
   -73.25    46.75    1997   413.6
   -73.25    46.75    1998   174.0
   -73.25    46.75    1999   216.4
   -73.25    46.75    2000   350.1
   -73.25    46.75    2001   174.2
   -73.25    46.75    2002   133.9
   -73.25    46.75    2003   440.4
   -73.25    46.75    2004   413.6
   -73.25    46.75    2005   268.9
   -73.25    46.75    2006   152.1
   -73.25    46.75    2007   317.6
   -73.25    46.75    2008   253.7
   -73.25    46.75    2009   258.4
   -73.25    46.75    2010   311.9
   -73.25    46.75    2011   823.9
   -73.25    46.75    2012   298.6
   -73.25    46.75    2013   827.3
   -73.25    46.75    2014   368.2
   -69.25    45.25    1901   361.2
   -69.25    45.25    1902   461.1
   -69.25    45.25    1903   124.1
   -69.25    45.25    1904   246.7
   -69.25    45.25    1905   245.2
   -69.25    45.25    1906   157.5
   -69.25    45.25    1907   611.9
   -69.25    45.25    1908   120.6
   -69.25    45.25    1909   161.8
   -69.25    45.25    1910   188.8
   -69.25    45.25    1911   183.3
   -69.25    45.25    1912   341.4
   -69.25    45.25    1913   322.6
   -69.25    45.25    1914   218.2
   -69.25    45.25    1915   324.2
