      Lon      Lat    Year     BNE    BINE     BNS    TeNE    TeBS     IBS    TeBE    TrBE   TrIBE    TrBR     C3G     C4G   Total
   -72.25    44.25    1917   0.216   0.112   0.000   0.000   0.076   0.006   0.000   0.000   0.000   0.000   0.023   0.000   0.433
   -72.25    44.25    1918   0.226   0.121   0.000   0.000   0.082   0.015   0.000   0.000   0.000   0.000   0.111   0.000   0.554
   -72.25    44.25    1919   0.211   0.111   0.000   0.000   0.084   0.014   0.000   0.000   0.000   0.000   0.091   0.000   0.512
   -72.25    44.25    1920   0.239   0.123   0.000   0.000   0.104   0.015   0.000   0.000   0.000   0.000   0.105   0.000   0.586
   -72.25    44.25    1921   0.213   0.103   0.000   0.000   0.069   0.015   0.000   0.000   0.000   0.000   0.068   0.000   0.469
   -72.25    44.25    1922   0.254   0.124   0.000   0.000   0.104   0.015   0.000   0.000   0.000   0.000   0.076   0.000   0.572
   -72.25    44.25    1923   0.217   0.108   0.000   0.000   0.079   0.013   0.000   0.000   0.000   0.000   0.059   0.000   0.476
   -72.25    44.25    1924   0.184   0.069   0.000   0.000   0.083   0.011   0.000   0.000   0.000   0.000   0.057   0.000   0.403
   -72.25    44.25    1925   0.179   0.069   0.000   0.000   0.090   0.012   0.000   0.000   0.000   0.000   0.063   0.000   0.412
   -72.25    44.25    1926   0.180   0.075   0.000   0.000   0.096   0.016   0.000   0.000   0.000   0.000   0.136   0.000   0.502
   -72.25    44.25    1927   0.198   0.079   0.000   0.000   0.098   0.018   0.000   0.000   0.000   0.000   0.162   0.000   0.555
   -72.25    44.25    1928   0.184   0.069   0.000   0.000   0.101   0.017   0.000   0.000   0.000   0.000   0.133   0.000   0.504
   -72.25    44.25    1929   0.203   0.074   0.000   0.000   0.105   0.018   0.000   0.000   0.000   0.000   0.154   0.000   0.554
   -72.25    44.25    1930   0.208   0.075   0.000   0.000   0.117   0.019   0.000   0.000   0.000   0.000   0.132   0.000   0.551
   -72.25    44.25    1931   0.220   0.078   0.000   0.000   0.131   0.022   0.000   0.000   0.000   0.000   0.140   0.000   0.590
   -72.25    44.25    1932   0.196   0.072   0.000   0.000   0.110   0.020   0.000   0.000   0.000   0.000   0.123   0.000   0.521
   -72.25    44.25    1933   0.184   0.068   0.000   0.000   0.095   0.019   0.000   0.000   0.000   0.000   0.113   0.000   0.479
   -72.25    44.25    1934   0.202   0.069   0.000   0.000   0.088   0.017   0.000   0.000   0.000   0.000   0.094   0.000   0.470
   -72.25    44.25    1935   0.220   0.077   0.000   0.000   0.109   0.021   0.000   0.000   0.000   0.000   0.116   0.000   0.544
   -72.25    44.25    1936   0.222   0.079   0.000   0.000   0.121   0.020   0.000   0.000   0.000   0.000   0.112   0.000   0.555
   -72.25    44.25    1937   0.222   0.076   0.000   0.000   0.126   0.021   0.000   0.000   0.000   0.000   0.088   0.000   0.533
   -72.25    44.25    1938   0.246   0.085   0.000   0.000   0.133   0.022   0.000   0.000   0.000   0.000   0.113   0.000   0.599
   -72.25    44.25    1939   0.205   0.074   0.000   0.000   0.114   0.019   0.000   0.000   0.000   0.000   0.077   0.000   0.489
   -72.25    44.25    1940   0.242   0.082   0.000   0.000   0.132   0.021   0.000   0.000   0.000   0.000   0.081   0.000   0.558
   -72.25    44.25    1941   0.265   0.089   0.000   0.000   0.147   0.025   0.000   0.000   0.000   0.000   0.085   0.000   0.610
   -72.25    44.25    1942   0.256   0.089   0.000   0.000   0.140   0.020   0.000   0.000   0.000   0.000   0.060   0.000   0.565
   -72.25    44.25    1943   0.257   0.091   0.000   0.000   0.143   0.023   0.000   0.000   0.000   0.000   0.055   0.000   0.569
   -72.25    44.25    1944   0.230   0.079   0.000   0.000   0.140   0.026   0.000   0.000   0.000   0.000   0.042   0.000   0.518
   -72.25    44.25    1945   0.292   0.104   0.000   0.000   0.162   0.030   0.000   0.000   0.000   0.000   0.039   0.000   0.627
   -72.25    44.25    1946   0.286   0.101   0.000   0.000   0.155   0.031   0.000   0.000   0.000   0.000   0.028   0.000   0.602
   -72.25    44.25    1947   0.273   0.102   0.000   0.000   0.165   0.038   0.000   0.000   0.000   0.000   0.016   0.000   0.593
   -72.25    44.25    1948   0.269   0.097   0.000   0.000   0.140   0.035   0.000   0.000   0.000   0.000   0.008   0.000   0.549
   -72.25    44.25    1949   0.264   0.098   0.000   0.000   0.148   0.031   0.000   0.000   0.000   0.000   0.004   0.000   0.545
   -72.25    44.25    1950   0.285   0.105   0.000   0.000   0.155   0.034   0.000   0.000   0.000   0.000   0.002   0.000   0.581
   -72.25    44.25    1951   0.297   0.109   0.000   0.000   0.159   0.038   0.000   0.000   0.000   0.000   0.000   0.000   0.603
   -72.25    44.25    1952   0.273   0.105   0.000   0.000   0.162   0.042   0.000   0.000   0.000   0.000   0.000   0.000   0.581
   -72.25    44.25    1953   0.324   0.123   0.000   0.000   0.180   0.043   0.000   0.000   0.000   0.000   0.000   0.000   0.670
   -72.25    44.25    1954   0.279   0.104   0.000   0.000   0.188   0.048   0.000   0.000   0.000   0.000   0.000   0.000   0.620
   -72.25    44.25    1955   0.241   0.093   0.000   0.000   0.168   0.042   0.000   0.000   0.000   0.000  -0.000   0.000   0.544
   -72.25    44.25    1956   0.253   0.095   0.000   0.000   0.148   0.035   0.000   0.000   0.000   0.000   0.000   0.000   0.531
   -72.25    44.25    1957   0.280   0.108   0.000   0.000   0.196   0.039   0.000   0.000   0.000   0.000  -0.000   0.000   0.623
   -72.25    44.25    1958   0.280   0.109   0.000   0.000   0.181   0.041   0.000   0.000   0.000   0.000  -0.000   0.000   0.612
   -72.25    44.25    1959   0.223   0.090   0.000   0.000   0.167   0.038   0.000   0.000   0.000   0.000  -0.000   0.000   0.518
   -72.25    44.25    1960   0.282   0.108   0.000   0.000   0.219   0.046   0.000   0.000   0.000   0.000   0.000   0.000   0.655
   -72.25    44.25    1961   0.244   0.102   0.000   0.000   0.196   0.044   0.000   0.000   0.000   0.000  -0.000   0.000   0.586
   -72.25    44.25    1962   0.260   0.103   0.000   0.000   0.199   0.045   0.000   0.000   0.000   0.000   0.000   0.000   0.607
   -72.25    44.25    1963   0.271   0.109   0.000   0.000   0.203   0.044   0.000   0.000   0.000   0.000  -0.000   0.000   0.628
   -72.25    44.25    1964   0.232   0.092   0.000   0.000   0.196   0.038   0.000   0.000   0.000   0.000   0.000   0.000   0.558
   -72.25    44.25    1965   0.220   0.092   0.000   0.000   0.166   0.028   0.000   0.000   0.000   0.000  -0.000   0.000   0.505
   -72.25    44.25    1966   0.255   0.103   0.000   0.000   0.153   0.026   0.000   0.000   0.000   0.000   0.005   0.000   0.541
   -72.25    44.25    1967   0.249   0.109   0.000   0.000   0.185   0.035   0.000   0.000   0.000   0.000   0.003   0.000   0.581
   -72.25    44.25    1968   0.228   0.074   0.000   0.000   0.176   0.023   0.000   0.000   0.000   0.000   0.004   0.000   0.506
   -72.25    44.25    1969   0.207   0.072   0.000   0.000   0.177   0.022   0.000   0.000   0.000   0.000   0.004   0.000   0.482
   -72.25    44.25    1970   0.177   0.067   0.000   0.000   0.155   0.022   0.000   0.000   0.000   0.000   0.087   0.000   0.508
   -72.25    44.25    1971   0.202   0.077   0.000   0.000   0.177   0.025   0.000   0.000   0.000   0.000   0.092   0.000   0.573
   -72.25    44.25    1972   0.197   0.074   0.000   0.000   0.168   0.026   0.000   0.000   0.000   0.000   0.099   0.000   0.564
   -72.25    44.25    1973   0.208   0.082   0.000   0.000   0.201   0.033   0.000   0.000   0.000   0.000   0.096   0.000   0.620
   -72.25    44.25    1974   0.195   0.075   0.000   0.000   0.177   0.030   0.000   0.000   0.000   0.000   0.079   0.000   0.556
   -72.25    44.25    1975   0.181   0.073   0.000   0.000   0.196   0.033   0.000   0.000   0.000   0.000   0.079   0.000   0.562
   -72.25    44.25    1976   0.205   0.081   0.000   0.000   0.218   0.037   0.000   0.000   0.000   0.000   0.077   0.000   0.618
   -72.25    44.25    1977   0.193   0.077   0.000   0.000   0.190   0.034   0.000   0.000   0.000   0.000   0.078   0.000   0.572
   -72.25    44.25    1978   0.200   0.082   0.000   0.000   0.198   0.033   0.000   0.000   0.000   0.000   0.064   0.000   0.576
   -72.25    44.25    1979   0.189   0.079   0.000   0.000   0.192   0.034   0.000   0.000   0.000   0.000   0.069   0.000   0.563
   -72.25    44.25    1980   0.167   0.068   0.000   0.000   0.170   0.028   0.000   0.000   0.000   0.000   0.054   0.000   0.487
   -72.25    44.25    1981   0.208   0.085   0.000   0.000   0.218   0.033   0.000   0.000   0.000   0.000   0.065   0.000   0.610
   -72.25    44.25    1982   0.197   0.082   0.000   0.000   0.199   0.032   0.000   0.000   0.000   0.000   0.053   0.000   0.564
   -72.25    44.25    1983   0.193   0.084   0.000   0.000   0.201   0.033   0.000   0.000   0.000   0.000   0.049   0.000   0.560
   -72.25    44.25    1984   0.189   0.077   0.000   0.000   0.197   0.036   0.000   0.000   0.000   0.000   0.048   0.000   0.547
   -72.25    44.25    1985   0.198   0.085   0.000   0.000   0.232   0.037   0.000   0.000   0.000   0.000   0.045   0.000   0.597
   -72.25    44.25    1986   0.212   0.094   0.000   0.000   0.240   0.040   0.000   0.000   0.000   0.000   0.043   0.000   0.629
   -72.25    44.25    1987   0.202   0.087   0.000   0.000   0.230   0.041   0.000   0.000   0.000   0.000   0.036   0.000   0.595
   -72.25    44.25    1988   0.187   0.087   0.000   0.000   0.208   0.038   0.000   0.000   0.000   0.000   0.026   0.000   0.546
   -72.25    44.25    1989   0.192   0.090   0.000   0.000   0.232   0.043   0.000   0.000   0.000   0.000   0.020   0.000   0.575
   -72.25    44.25    1990   0.206   0.100   0.000   0.000   0.272   0.054   0.000   0.000   0.000   0.000   0.015   0.000   0.646
   -72.25    44.25    1991   0.187   0.090   0.000   0.000   0.248   0.051   0.000   0.000   0.000   0.000   0.009   0.000   0.585
   -72.25    44.25    1992   0.181   0.089   0.000   0.000   0.235   0.049   0.000   0.000   0.000   0.000   0.006   0.000   0.560
   -72.25    44.25    1993   0.191   0.096   0.000   0.000   0.262   0.055   0.000   0.000   0.000   0.000   0.007   0.000   0.612
   -72.25    44.25    1994   0.192   0.097   0.000   0.000   0.280   0.064   0.000   0.000   0.000   0.000   0.007   0.000   0.639
   -72.25    44.25    1995   0.159   0.079   0.000   0.000   0.244   0.054   0.000   0.000   0.000   0.000   0.006   0.000   0.542
   -72.25    44.25    1996   0.173   0.089   0.000   0.000   0.287   0.067   0.000   0.000   0.000   0.000   0.006   0.000   0.621
   -72.25    44.25    1997   0.177   0.091   0.000   0.000   0.257   0.059   0.000   0.000   0.000   0.000   0.007   0.000   0.590
   -72.25    44.25    1998   0.181   0.096   0.000   0.000   0.332   0.074   0.000   0.000   0.000   0.000   0.008   0.000   0.690
   -72.25    44.25    1999   0.142   0.071   0.000   0.000   0.237   0.051   0.000   0.000   0.000   0.000   0.006   0.000   0.509
   -72.25    44.25    2000   0.180   0.093   0.000   0.000   0.289   0.057   0.000   0.000   0.000   0.000   0.008   0.000   0.627
   -72.25    44.25    2001   0.138   0.074   0.000   0.000   0.261   0.051   0.000   0.000   0.000   0.000   0.007   0.000   0.531
   -72.25    44.25    2002   0.148   0.081   0.000   0.000   0.271   0.054   0.000   0.000   0.000   0.000   0.007   0.000   0.561
   -72.25    44.25    2003   0.151   0.081   0.000   0.000   0.295   0.055   0.000   0.000   0.000   0.000   0.007   0.000   0.590
   -72.25    44.25    2004   0.166   0.087   0.000   0.000   0.336   0.064   0.000   0.000   0.000   0.000   0.010   0.000   0.663
   -72.25    44.25    2005   0.143   0.077   0.000   0.000   0.312   0.060   0.000   0.000   0.000   0.000   0.009   0.000   0.601
   -72.25    44.25    2006   0.164   0.087   0.000   0.000   0.352   0.069   0.000   0.000   0.000   0.000   0.009   0.000   0.680
   -72.25    44.25    2007   0.149   0.077   0.000   0.000   0.349   0.067   0.000   0.000   0.000   0.000   0.011   0.000   0.653
   -72.25    44.25    2008   0.147   0.076   0.000   0.000   0.355   0.067   0.000   0.000   0.000   0.000   0.012   0.000   0.657
   -72.25    44.25    2009   0.152   0.079   0.000   0.000   0.347   0.064   0.000   0.000   0.000   0.000   0.012   0.000   0.655
   -72.25    44.25    2010   0.141   0.072   0.000   0.000   0.361   0.068   0.000   0.000   0.000   0.000   0.013   0.000   0.655
   -72.25    44.25    2011   0.130   0.062   0.000   0.000   0.360   0.067   0.000   0.000   0.000   0.000   0.012   0.000   0.630
   -72.25    44.25    2012   0.131   0.060   0.000   0.000   0.383   0.077   0.000   0.000   0.000   0.000   0.012   0.000   0.663
   -72.25    44.25    2013   0.130   0.056   0.000   0.000   0.388   0.079   0.000   0.000   0.000   0.000   0.013   0.000   0.665
   -72.25    44.25    2014   0.131   0.051   0.000   0.000   0.369   0.076   0.000   0.000   0.000   0.000   0.012   0.000   0.639
   -73.75    47.75    1901   0.198   0.061   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.239   0.000   0.503
   -73.75    47.75    1902   0.188   0.057   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.231   0.000   0.480
   -73.75    47.75    1903   0.194   0.058   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.250   0.000   0.507
   -73.75    47.75    1904   0.185   0.056   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.183   0.000   0.429
   -73.75    47.75    1905   0.185   0.055   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.222   0.000   0.466
   -73.75    47.75    1906   0.180   0.054   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.169   0.000   0.407
   -73.75    47.75    1907   0.177   0.053   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.188   0.000   0.421
   -73.75    47.75    1908   0.177   0.053   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.183   0.000   0.417
   -73.75    47.75    1909   0.190   0.056   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.175   0.000   0.424
   -73.75    47.75    1910   0.209   0.060   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.196   0.000   0.469
   -73.75    47.75    1911   0.186   0.047   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.130   0.000   0.365
   -73.75    47.75    1912   0.176   0.045   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.143   0.000   0.366
   -73.75    47.75    1913   0.180   0.053   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.199   0.000   0.437
   -73.75    47.75    1914   0.164   0.045   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.183   0.000   0.397
   -73.75    47.75    1915   0.152   0.044   0.000   0.000   0.000   0.005   0.000   0.000   0.000   0.000   0.165   0.000   0.365
   -73.75    47.75    1916   0.152   0.044   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.161   0.000   0.361
   -73.75    47.75    1917   0.177   0.047   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.151   0.000   0.379
   -73.75    47.75    1918   0.225   0.058   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.181   0.000   0.467
   -73.75    47.75    1919   0.213   0.056   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.174   0.000   0.446
   -73.75    47.75    1920   0.224   0.059   0.000   0.000   0.000   0.004   0.000   0.000   0.000   0.000   0.171   0.000   0.457
   -73.75    47.75    1921   0.193   0.052   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.159   0.000   0.407
   -73.75    47.75    1922   0.185   0.049   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.174   0.000   0.410
   -73.75    47.75    1923   0.172   0.045   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.129   0.000   0.347
   -73.75    47.75    1924   0.201   0.051   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.121   0.000   0.375
   -73.75    47.75    1925   0.243   0.059   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.164   0.000   0.469
   -73.75    47.75    1926   0.249   0.060   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.158   0.000   0.470
   -73.75    47.75    1927   0.256   0.062   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.135   0.000   0.455
   -73.75    47.75    1928   0.254   0.061   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.168   0.000   0.485
   -73.75    47.75    1929   0.257   0.062   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.164   0.000   0.486
   -73.75    47.75    1930   0.311   0.074   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.159   0.000   0.546
   -73.75    47.75    1931   0.321   0.077   0.000   0.000   0.000   0.003   0.000   0.000   0.000   0.000   0.188   0.000   0.589
   -73.75    47.75    1932   0.284   0.068   0.000   0.000   0.000   0.002   0.000   0.000   0.000   0.000   0.143   0.000   0.498
